species,TreeID,census,e,S_t,n,N_t,E_t,dn,de,dN/S,dE/S
1145,215218,2,65.85946745562133,66,3,256,14125.131072607484,0,4.140532544378672,-0.5454545454545454,-81.79549943349588
1145,215218,3,70.6650390625,62,3,220,8726.628109996756,0,5.3349609375,0.0,18.74162368163783
1145,215218,4,76.81270408163265,57,3,220,9888.608778258302,1,0.18729591836735437,-0.3508771929824561,17.38744156083269
1145,215218,5,77.33003906249999,55,4,200,10879.692947225765,0,-3.330039062499992,-0.32727272727272727,-29.051496837644365
1145,215218,6,74.10340277777776,49,4,182,9281.860621155325,0,2.8965972222222405,-0.3673469387755102,17.139881403217576
1145,215218,7,77.2800826446281,48,4,164,10121.714809912986,0,1.719917355371905,0.0,6.200039770095107
1145,215248,1,80.70027777777776,65,3,227,13964.123489583333,0,6.299722222222243,0.4461538461538462,2.477039738833096
1145,215248,2,87.69771626297576,66,3,256,14125.131072607484,0,4.30228373702424,-0.5454545454545454,-81.79549943349588
1145,215248,3,92.72557093425604,62,3,220,8726.628109996756,0,-5.725570934256041,0.0,18.74162368163783
1145,215248,4,87.37329639889198,57,3,220,9888.608778258302,1,-7.373296398891981,-0.3508771929824561,17.38744156083269
1145,215248,5,80.23040816326531,55,4,200,10879.692947225765,0,10.76959183673469,-0.32727272727272727,-29.051496837644365
1145,215248,6,91.37110726643598,49,4,182,9281.860621155325,0,-3.3711072664359847,-0.3673469387755102,17.139881403217576
1145,215248,7,88.02854671280278,48,4,164,10121.714809912986,0,9.971453287197221,0.0,6.200039770095107
1145,215267,1,115.92111111111113,65,3,227,13964.123489583333,0,6.078888888888869,0.4461538461538462,2.477039738833096
1145,215267,2,122.10250000000002,66,3,256,14125.131072607484,0,-24.10250000000002,-0.5454545454545454,-81.79549943349588
1145,215267,3,98.01,62,3,220,8726.628109996756,0,21.989999999999995,0.0,18.74162368163783
1145,215267,4,120.26777777777778,57,3,220,9888.608778258302,1,17.73222222222222,-0.3508771929824561,17.38744156083269
1145,215267,5,138.0625,55,4,200,10879.692947225765,0,12.9375,-0.32727272727272727,-29.051496837644365
1145,215267,6,151.29000000000002,49,4,182,9281.860621155325,0,4.7099999999999795,-0.3673469387755102,17.139881403217576
1145,215267,7,156.25,48,4,164,10121.714809912986,0,-0.25,0.0,6.200039770095107
1145,327988,5,59.290000000000006,55,4,200,10879.692947225765,0,-15.290000000000006,-0.32727272727272727,-29.051496837644365
1145,327988,6,44.222500000000004,49,4,182,9281.860621155325,0,11.777499999999996,-0.3673469387755102,17.139881403217576
1145,327988,7,56.25,48,4,164,10121.714809912986,0,19.75,0.0,6.200039770095107
825,215210,1,25.0,65,1,227,13964.123489583333,0,-18.0,0.4461538461538462,2.477039738833096
825,215210,2,7.5625,66,1,256,14125.131072607484,0,32.4375,-0.5454545454545454,-81.79549943349588
825,215210,3,40.96000000000001,62,1,220,8726.628109996756,0,10.039999999999992,0.0,18.74162368163783
825,215210,4,51.84,57,1,220,9888.608778258302,0,21.159999999999997,-0.3508771929824561,17.38744156083269
825,215210,5,73.96,55,1,200,10879.692947225765,0,26.040000000000006,-0.32727272727272727,-29.051496837644365
825,215210,6,100.0,49,1,182,9281.860621155325,0,29.0,-0.3673469387755102,17.139881403217576
825,215210,7,129.96,48,1,164,10121.714809912986,0,31.039999999999992,0.0,6.200039770095107
827,215263,1,1.0,65,5,227,13964.123489583333,0,0.0,0.4461538461538462,2.477039738833096
827,215263,2,1.0,66,5,256,14125.131072607484,-5,-1.0,-0.5454545454545454,-81.79549943349588
827,215269,1,9.0,65,5,227,13964.123489583333,0,3.0,0.4461538461538462,2.477039738833096
827,215269,2,12.25,66,5,256,14125.131072607484,-1,-0.25,-0.5454545454545454,-81.79549943349588
827,215269,3,12.25,62,4,220,8726.628109996756,0,-0.25,0.0,18.74162368163783
827,215269,4,12.25,57,4,220,9888.608778258302,-1,-0.25,-0.3508771929824561,17.38744156083269
827,215269,5,12.96,55,3,200,10879.692947225765,0,1.0399999999999991,-0.32727272727272727,-29.051496837644365
827,215269,6,14.44,49,3,182,9281.860621155325,1,-0.4399999999999995,-0.3673469387755102,17.139881403217576
827,215269,7,14.44,48,4,164,10121.714809912986,1,-0.4399999999999995,0.0,6.200039770095107
827,215304,1,20.25,65,5,227,13964.123489583333,0,-0.25,0.4461538461538462,2.477039738833096
827,215304,2,20.25,66,5,256,14125.131072607484,-1,4.75,-0.5454545454545454,-81.79549943349588
827,215304,3,25.0,62,4,220,8726.628109996756,0,-1.0,0.0,18.74162368163783
827,215304,4,24.010000000000005,57,4,220,9888.608778258302,-4,-24.010000000000005,-0.3508771929824561,17.38744156083269
827,215314,1,1.0,65,5,227,13964.123489583333,0,0.0,0.4461538461538462,2.477039738833096
